epoch,batch,loss,lr,batch_time,gradient_norm
7,10,0.6943963766098022,0.000865231311976838,8.074222564697266,
7,11,0.6968300342559814,0.000865231311976838,7.865344762802124,
7,12,0.7009156942367554,0.000865231311976838,7.704245328903198,
7,13,0.691051185131073,0.000865231311976838,7.551700830459595,
7,14,0.7019366025924683,0.000865231311976838,7.776777744293213,
7,15,0.7039947509765625,0.000865231311976838,7.929345607757568,
7,16,0.6896638870239258,0.000865231311976838,7.697625637054443,
7,17,0.6927836537361145,0.000865231311976838,8.153424978256226,
7,18,0.6924481987953186,0.000865231311976838,8.323949575424194,
7,19,0.691214919090271,0.000865231311976838,7.9166259765625,
7,20,0.6875671744346619,0.000865231311976838,7.903880834579468,
7,21,0.6949560046195984,0.000865231311976838,7.998345613479614,
7,22,0.7026121020317078,0.000865231311976838,7.651171684265137,
7,23,0.6945036053657532,0.000865231311976838,7.600413084030151,
7,24,0.6887953877449036,0.000865231311976838,8.654821157455444,
7,25,0.6938337087631226,0.000865231311976838,8.195979595184326,
7,26,0.6969702839851379,0.000865231311976838,7.651980400085449,
7,27,0.6939705014228821,0.000865231311976838,7.936356782913208,
7,28,0.6924235820770264,0.000865231311976838,9.46027135848999,
7,29,0.691746711730957,0.000865231311976838,9.74408221244812,
7,30,0.6944125890731812,0.000865231311976838,9.20741319656372,
7,31,0.6863044500350952,0.000865231311976838,9.172359466552734,
7,32,0.7025115489959717,0.000865231311976838,9.113239049911499,
7,33,0.6962181329727173,0.000865231311976838,8.854000091552734,
7,34,0.7022066116333008,0.000865231311976838,9.370166540145874,
7,35,0.6884748339653015,0.000865231311976838,8.901912689208984,
7,36,0.6913108229637146,0.000865231311976838,8.806843996047974,
7,37,0.6916600465774536,0.000865231311976838,9.166160345077515,
7,38,0.6969311833381653,0.000865231311976838,8.811283826828003,
7,39,0.6915923953056335,0.000865231311976838,0.5870101451873779,
8,0,0.6897664070129395,0.0008652578493675349,8.006803512573242,0.0301268901125129
8,1,0.689865231513977,0.0008652578493675349,8.81351351737976,
8,2,0.6865198016166687,0.0008652578493675349,8.569450616836548,
8,3,0.6948161721229553,0.0008652578493675349,8.528600692749023,
8,4,0.6958855986595154,0.0008652578493675349,9.12956428527832,
8,5,0.6950595378875732,0.0008652578493675349,9.05070161819458,
8,6,0.69753497838974,0.0008652578493675349,9.226813554763794,
8,7,0.6946814656257629,0.0008652578493675349,9.032191276550293,
8,8,0.6958248615264893,0.0008652578493675349,9.351706743240356,
8,9,0.6950730681419373,0.0008652578493675349,9.69953179359436,
8,10,0.6938983201980591,0.0008652578493675349,9.042603492736816,
8,11,0.6950437426567078,0.0008652578493675349,9.207183122634888,
8,12,0.6928030848503113,0.0008652578493675349,8.656256198883057,
8,13,0.6912469863891602,0.0008652578493675349,8.976154088973999,
8,14,0.7008882761001587,0.0008652578493675349,9.018341541290283,
8,15,0.6970251798629761,0.0008652578493675349,9.20279049873352,
8,16,0.6797712445259094,0.0008652578493675349,8.51172661781311,
8,17,0.6927461624145508,0.0008652578493675349,9.300490856170654,
8,18,0.6888911724090576,0.0008652578493675349,9.367532968521118,
8,19,0.6993086934089661,0.0008652578493675349,9.575927257537842,
8,20,0.6896612644195557,0.0008652578493675349,9.102410316467285,
8,21,0.6941443681716919,0.0008652578493675349,9.451987504959106,
8,22,0.6957235932350159,0.0008652578493675349,8.98445200920105,
8,23,0.6948359608650208,0.0008652578493675349,9.566509246826172,
8,24,0.6932609677314758,0.0008652578493675349,8.86228084564209,
8,25,0.6927188634872437,0.0008652578493675349,8.929309844970703,
8,26,0.6889440417289734,0.0008652578493675349,8.921256065368652,
8,27,0.6951823234558105,0.0008652578493675349,8.83771300315857,
8,28,0.6989428400993347,0.0008652578493675349,9.252560138702393,
8,29,0.7003096342086792,0.0008652578493675349,9.56095838546753,
8,30,0.6877169609069824,0.0008652578493675349,8.851437091827393,
8,31,0.6987740397453308,0.0008652578493675349,9.109637975692749,
8,32,0.6934309601783752,0.0008652578493675349,9.508781433105469,
8,33,0.7038097381591797,0.0008652578493675349,8.954782485961914,
8,34,0.6989505887031555,0.0008652578493675349,9.492759704589844,
8,35,0.6929703950881958,0.0008652578493675349,8.53599762916565,
8,36,0.6944460868835449,0.0008652578493675349,8.877569198608398,
8,37,0.7024282217025757,0.0008652578493675349,8.945621728897095,
8,38,0.68489670753479,0.0008652578493675349,8.936176061630249,
8,39,0.682481050491333,0.0008652578493675349,0.45978450775146484,
9,0,0.6877593398094177,0.0008654125015776772,9.01564359664917,0.019466683776953098
9,1,0.6917475461959839,0.0008654125015776772,9.179553747177124,
9,2,0.6968584060668945,0.0008654125015776772,8.602393388748169,
9,3,0.6998453736305237,0.0008654125015776772,9.65987753868103,
9,4,0.6945183873176575,0.0008654125015776772,9.136131048202515,
9,5,0.6937466263771057,0.0008654125015776772,9.079049348831177,
9,6,0.6894803643226624,0.0008654125015776772,9.156384229660034,
9,7,0.6911776661872864,0.0008654125015776772,9.126706600189209,
9,8,0.692180871963501,0.0008654125015776772,9.098643064498901,
9,9,0.6969705820083618,0.0008654125015776772,8.861421823501587,
9,10,0.6873018145561218,0.0008654125015776772,9.629351615905762,
9,11,0.7009060382843018,0.0008654125015776772,8.944368362426758,
9,12,0.6958518624305725,0.0008654125015776772,8.849973201751709,
9,13,0.6956070065498352,0.0008654125015776772,9.515830278396606,
9,14,0.69016432762146,0.0008654125015776772,9.301008701324463,
9,15,0.6917951703071594,0.0008654125015776772,9.501156330108643,
9,16,0.6907647848129272,0.0008654125015776772,8.870440244674683,
9,17,0.6911247372627258,0.0008654125015776772,9.15896463394165,
9,18,0.6943968534469604,0.0008654125015776772,9.03207540512085,
9,19,0.6923511028289795,0.0008654125015776772,8.841372966766357,
9,20,0.69394850730896,0.0008654125015776772,8.673823833465576,
9,21,0.6965872645378113,0.0008654125015776772,9.037823915481567,
9,22,0.6939431428909302,0.0008654125015776772,9.094809293746948,
9,23,0.6986335515975952,0.0008654125015776772,9.126314401626587,
9,24,0.6929588913917542,0.0008654125015776772,8.803943634033203,
9,25,0.6955854892730713,0.0008654125015776772,8.797462463378906,
9,26,0.6891281008720398,0.0008654125015776772,8.544642448425293,
9,27,0.6975802779197693,0.0008654125015776772,8.600804567337036,
9,28,0.698910653591156,0.0008654125015776772,9.132386684417725,
9,29,0.6887422204017639,0.0008654125015776772,9.313639640808105,
9,30,0.6867022514343262,0.0008654125015776772,8.97195315361023,
9,31,0.691209077835083,0.0008654125015776772,8.955936431884766,
9,32,0.6984155774116516,0.0008654125015776772,8.828885793685913,
9,33,0.6894313097000122,0.0008654125015776772,9.162724733352661,
9,34,0.7017515301704407,0.0008654125015776772,8.385686874389648,
9,35,0.6859247088432312,0.0008654125015776772,9.17801547050476,
9,36,0.696312427520752,0.0008654125015776772,8.94920015335083,
9,37,0.6889826059341431,0.0008654125015776772,8.774665832519531,
9,38,0.6909142732620239,0.0008654125015776772,8.73016881942749,
9,39,0.6836255788803101,0.0008654125015776772,0.5838654041290283,
10,0,0.6980441212654114,0.0008657605060233513,8.577782154083252,0.0642774645675115
10,1,0.6923590898513794,0.0008657605060233513,8.561028480529785,
10,2,0.6890708208084106,0.0008657605060233513,8.499334335327148,
10,3,0.6999082565307617,0.0008657605060233513,10.666583776473999,
10,4,0.6895467042922974,0.0008657605060233513,7.868402004241943,
10,5,0.6929872632026672,0.0008657605060233513,7.611541271209717,
10,6,0.6895478367805481,0.0008657605060233513,7.5342559814453125,
10,7,0.6938512325286865,0.0008657605060233513,7.652007341384888,
10,8,0.6922852993011475,0.0008657605060233513,7.532264471054077,
10,9,0.6849773526191711,0.0008657605060233513,7.676050662994385,
10,10,0.6900519132614136,0.0008657605060233513,7.538564205169678,
10,11,0.6985206604003906,0.0008657605060233513,7.589582443237305,
10,12,0.6950420141220093,0.0008657605060233513,7.4865052700042725,
10,13,0.6935929656028748,0.0008657605060233513,7.853335618972778,
10,14,0.6883044242858887,0.0008657605060233513,7.484272003173828,
10,15,0.6984729766845703,0.0008657605060233513,7.574325084686279,
10,16,0.6996881365776062,0.0008657605060233513,7.639557838439941,
10,17,0.6994569301605225,0.0008657605060233513,8.095693349838257,
10,18,0.6996821761131287,0.0008657605060233513,7.798079967498779,
10,19,0.7022091150283813,0.0008657605060233513,7.819993257522583,
10,20,0.6938441395759583,0.0008657605060233513,7.860372543334961,
10,21,0.6874808073043823,0.0008657605060233513,7.87315559387207,
10,22,0.6990705728530884,0.0008657605060233513,7.922191143035889,
10,23,0.6914689540863037,0.0008657605060233513,7.579407453536987,
10,24,0.6906432509422302,0.0008657605060233513,7.585098028182983,
10,25,0.6935617327690125,0.0008657605060233513,7.876867294311523,
10,26,0.6825771331787109,0.0008657605060233513,8.09418249130249,
10,27,0.687798798084259,0.0008657605060233513,7.943914890289307,
10,28,0.6940803527832031,0.0008657605060233513,7.627596378326416,
10,29,0.6976091861724854,0.0008657605060233513,7.658960819244385,
10,30,0.6869639158248901,0.0008657605060233513,7.816565752029419,
10,31,0.6976450681686401,0.0008657605060233513,7.778141736984253,
10,32,0.6930270195007324,0.0008657605060233513,8.369232416152954,
10,33,0.6944981217384338,0.0008657605060233513,7.389431715011597,
10,34,0.6772886514663696,0.0008657605060233513,7.529201030731201,
10,35,0.6815192699432373,0.0008657605060233513,7.96590256690979,
10,36,0.698343813419342,0.0008657605060233513,7.583288908004761,
10,37,0.6872454285621643,0.0008657605060233513,7.183218240737915,
10,38,0.6927745342254639,0.0008657605060233513,7.688446283340454,
10,39,0.7041489481925964,0.0008657605060233513,0.5021357536315918,
11,0,0.696966290473938,0.0008655966476789161,8.022087335586548,0.025296760083921975
11,1,0.6906265616416931,0.0008655966476789161,8.13789176940918,
11,2,0.6873884797096252,0.0008655966476789161,7.914494752883911,
11,3,0.688248872756958,0.0008655966476789161,8.080974578857422,
11,4,0.6903601884841919,0.0008655966476789161,7.893210172653198,
11,5,0.6860707402229309,0.0008655966476789161,7.717437505722046,
11,6,0.687053918838501,0.0008655966476789161,7.647394180297852,
11,7,0.6984145045280457,0.0008655966476789161,7.760486364364624,
11,8,0.6914194226264954,0.0008655966476789161,7.917075157165527,
11,9,0.6927819848060608,0.0008655966476789161,7.848165273666382,
11,10,0.6921423077583313,0.0008655966476789161,7.568341970443726,
11,11,0.7023212313652039,0.0008655966476789161,8.019668102264404,
11,12,0.6874247789382935,0.0008655966476789161,7.768456697463989,
11,13,0.6930581331253052,0.0008655966476789161,7.716511011123657,
11,14,0.6958833336830139,0.0008655966476789161,7.820268154144287,
11,15,0.6866896748542786,0.0008655966476789161,8.045594453811646,
11,16,0.6962265372276306,0.0008655966476789161,7.947000503540039,
11,17,0.6921331882476807,0.0008655966476789161,8.088918447494507,
11,18,0.694746732711792,0.0008655966476789161,7.771066904067993,
11,19,0.6885320544242859,0.0008655966476789161,7.793141841888428,
11,20,0.6935832500457764,0.0008655966476789161,7.38000226020813,
11,21,0.6912767291069031,0.0008655966476789161,8.098761320114136,
11,22,0.6965892314910889,0.0008655966476789161,7.909966945648193,
11,23,0.687829315662384,0.0008655966476789161,7.7567808628082275,
11,24,0.6990172863006592,0.0008655966476789161,7.616239547729492,
11,25,0.6891772747039795,0.0008655966476789161,7.952848434448242,
11,26,0.6865207552909851,0.0008655966476789161,7.791289329528809,
11,27,0.7011107206344604,0.0008655966476789161,7.5753960609436035,
11,28,0.689420223236084,0.0008655966476789161,7.338696002960205,
11,29,0.6839848160743713,0.0008655966476789161,7.989948511123657,
11,30,0.6851838827133179,0.0008655966476789161,8.051052331924438,
11,31,0.6951125860214233,0.0008655966476789161,7.764537334442139,
11,32,0.6913412809371948,0.0008655966476789161,7.625022888183594,
11,33,0.6977626085281372,0.0008655966476789161,7.803515911102295,
11,34,0.6894820332527161,0.0008655966476789161,7.4870991706848145,
11,35,0.6923626661300659,0.0008655966476789161,7.871463298797607,
11,36,0.6951533555984497,0.0008655966476789161,7.739250183105469,
11,37,0.6889914870262146,0.0008655966476789161,8.597705364227295,
11,38,0.7016248106956482,0.0008655966476789161,8.05511736869812,
11,39,0.6878449320793152,0.0008655966476789161,0.48851561546325684,
